name;grade;stars;prices;address;gps;start_date;end_date;link
118 - Urban Luxury Flat La Sorbonne;7,7;;28;6e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/118-urban-luxury-flat-la-sorbonne.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=5&hapos=780&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=674541602_340086900_0_0_0&highlighted_blocks=674541602_340086900_0_0_0&matching_block_id=674541602_340086900_0_0_0&sr_pri_blocks=674541602_340086900_0_0_0__2861125&from=searchresults#hotelTmpl
135 - Urban Five Star Apartment in Center of Paris;;;31;2e arr., Paris;[6.15466, 1.2391666];06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/135-urban-five-star-apartment-in-center-of-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=6&hapos=781&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=673266302_340086792_0_0_0&highlighted_blocks=673266302_340086792_0_0_0&matching_block_id=673266302_340086792_0_0_0&sr_pri_blocks=673266302_340086792_0_0_0__3165500&from=searchresults#hotelTmpl
104 - Urban Opera Lafayette;6,7;;28;2e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/104-urban-opera-lafayette.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=7&hapos=782&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=619690002_340082354_0_0_0&highlighted_blocks=619690002_340082354_0_0_0&matching_block_id=619690002_340082354_0_0_0&sr_pri_blocks=619690002_340082354_0_0_0__2882125&from=searchresults#hotelTmpl
57-LUXURY PARISIEN HOME SEBASTOPOL 1 (2G);;;25;3e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/57-luxury-parisien-home-sebastopol-1-2g.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=8&hapos=783&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=270126102_340064584_0_0_0&highlighted_blocks=270126102_340064584_0_0_0&matching_block_id=270126102_340064584_0_0_0&sr_pri_blocks=270126102_340064584_0_0_0__2598625&from=searchresults#hotelTmpl
Remodeled Parisian Apartment;;;20;4e arr., Paris;[6.1337777, 1.2259398];06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/remodeled-parisian-apartment.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=9&hapos=784&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=357533001_118319187_4_0_0&highlighted_blocks=357533001_118319187_4_0_0&matching_block_id=357533001_118319187_4_0_0&sr_pri_blocks=357533001_118319187_4_0_0__2088300&from=searchresults#hotelTmpl
101 - Urban Centre Pompidou;5,7;;9;3e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/101-urban-centre-pompidou.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=10&hapos=785&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=584469302_340080092_0_0_0&highlighted_blocks=584469302_340080092_0_0_0&matching_block_id=584469302_340080092_0_0_0&sr_pri_blocks=584469302_340080092_0_0_0__997500&from=searchresults#hotelTmpl
130 - Urban Brand New 110m2 Flat in Montorgueil;8,0;;25;2e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/130-urban-brand-new-110m2-flat-in-montorgueil.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=11&hapos=786&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=673265202_340086787_0_0_0&highlighted_blocks=673265202_340086787_0_0_0&matching_block_id=673265202_340086787_0_0_0&sr_pri_blocks=673265202_340086787_0_0_0__2599625&from=searchresults#hotelTmpl
77 - Urban Sublime Le Marais;5,7;;24;3e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/77-urban-sublime-le-marais.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=12&hapos=787&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=550096202_340078345_0_0_0&highlighted_blocks=550096202_340078345_0_0_0&matching_block_id=550096202_340078345_0_0_0&sr_pri_blocks=550096202_340078345_0_0_0__2488625&from=searchresults#hotelTmpl
69 - Authentic Parisian Home;7,5;;24;3e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/69-authentic-parisian-home.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=13&hapos=788&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=381539603_340070652_0_0_0&highlighted_blocks=381539603_340070652_0_0_0&matching_block_id=381539603_340070652_0_0_0&sr_pri_blocks=381539603_340070652_0_0_0__2429500&from=searchresults#hotelTmpl
97 - Urban Colonnes de Buren;7,1;5.0;9;2e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/97-urban-colonnes-de-buren.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=14&hapos=789&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=567219502_340079145_0_0_0&highlighted_blocks=567219502_340079145_0_0_0&matching_block_id=567219502_340079145_0_0_0&sr_pri_blocks=567219502_340079145_0_0_0__982625&from=searchresults#hotelTmpl
CMG - Beaubourg - Reaumur;;;15;3e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/28-chapon.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=15&hapos=790&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=785907201_338122579_6_0_0&highlighted_blocks=785907201_338122579_6_0_0&matching_block_id=785907201_338122579_6_0_0&sr_pri_blocks=785907201_338122579_6_0_0__1507535&from=searchresults#hotelTmpl
98 - Urban Arts et Métiers;8,7;;21;2e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/98-urban-arts-et-metiers.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=16&hapos=791&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=570146202_340079425_0_0_0&highlighted_blocks=570146202_340079425_0_0_0&matching_block_id=570146202_340079425_0_0_0&sr_pri_blocks=570146202_340079425_0_0_0__2146750&from=searchresults#hotelTmpl
CMG Bon Marche - Leroux D;7,3;;7;7e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/leroux-d-47-otoledano.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=17&hapos=792&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=722029201_310972271_4_0_0&highlighted_blocks=722029201_310972271_4_0_0&matching_block_id=722029201_310972271_4_0_0&sr_pri_blocks=722029201_310972271_4_0_0__711406&from=searchresults#hotelTmpl
CMG - Suite Deluxe Tour Eiffel 34;6,3;;8;16e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/apartment-brian-delux-three.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=18&hapos=793&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=712490901_310949129_4_0_0&highlighted_blocks=712490901_310949129_4_0_0&matching_block_id=712490901_310949129_4_0_0&sr_pri_blocks=712490901_310949129_4_0_0__830498&from=searchresults#hotelTmpl
52 - Urban Collection Grands Boulevards;6,3;;16;2e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/52-urban-collection-grands-boulevards.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=19&hapos=794&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=550905502_340078361_0_0_0&highlighted_blocks=550905502_340078361_0_0_0&matching_block_id=550905502_340078361_0_0_0&sr_pri_blocks=550905502_340078361_0_0_0__1614625&from=searchresults#hotelTmpl
Highstay - Réaumur - Serviced Apartments;9,3;;17;3e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/highstay-reaumur-serviced-apartments.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=20&hapos=795&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=795032501_339588630_6_0_0&highlighted_blocks=795032501_339588630_6_0_0&matching_block_id=795032501_339588630_6_0_0&sr_pri_blocks=795032501_339588630_6_0_0__1701670&from=searchresults#hotelTmpl
CMG - Le Marais - Temple - G;6,3;;7;3e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/jp-94-temple-g.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=21&hapos=796&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=793704001_339320065_4_0_0&highlighted_blocks=793704001_339320065_4_0_0&matching_block_id=793704001_339320065_4_0_0&sr_pri_blocks=793704001_339320065_4_0_0__744754&from=searchresults#hotelTmpl
66 - Atelier Fidélité Paris;5,6;3.0;13;10e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/66-atelier-fidelite-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=22&hapos=797&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=318255201_340067153_10_0_0&highlighted_blocks=318255201_340067153_10_0_0&matching_block_id=318255201_340067153_10_0_0&sr_pri_blocks=318255201_340067153_10_0_0__1352625&from=searchresults#hotelTmpl
CMG - Grands boulevards / Rex;;;12;2e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/cmg-grands-boulevards-47-rex.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=23&hapos=798&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=780717601_338548618_4_0_0&highlighted_blocks=780717601_338548618_4_0_0&matching_block_id=780717601_338548618_4_0_0&sr_pri_blocks=780717601_338548618_4_0_0__1240403&from=searchresults#hotelTmpl
Luxury duplex - Marais;5,6;;19;3e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/luxury-duplex-marais.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=24&hapos=799&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=474871901_335538047_0_0_0&highlighted_blocks=474871901_335538047_0_0_0&matching_block_id=474871901_335538047_0_0_0&sr_pri_blocks=474871901_335538047_0_0_0__1967805&from=searchresults#hotelTmpl
40-Flat Paris Eiffel;5,9;3.0;13;2e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/flat-paris-eiffel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=25&hapos=800&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584153&all_sr_blocks=228780101_340061795_10_0_0&highlighted_blocks=228780101_340061795_10_0_0&matching_block_id=228780101_340061795_10_0_0&sr_pri_blocks=228780101_340061795_10_0_0__1391790&from=searchresults#hotelTmpl
name;grade;stars;prices;address;gps;start_date;end_date;link
74 - Star Wars Le Marais;7,1;4.0;15;3e arr., Paris;[6.1400808, 1.2271596];06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/74-star-wars-le-marais.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=1&hapos=801&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584182&all_sr_blocks=455262502_340073182_0_0_0&highlighted_blocks=455262502_340073182_0_0_0&matching_block_id=455262502_340073182_0_0_0&sr_pri_blocks=455262502_340073182_0_0_0__1515500&from=searchresults#hotelTmpl
94 - Urban French Kiss Montorgueil;7,6;;21;2e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/94-urban-french-kiss-montorgueil.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=2&hapos=802&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584182&all_sr_blocks=549260302_340078325_0_0_0&highlighted_blocks=549260302_340078325_0_0_0&matching_block_id=549260302_340078325_0_0_0&sr_pri_blocks=549260302_340078325_0_0_0__2126750&from=searchresults#hotelTmpl
122 - Urban Good Life in Montorgueil;;;20;2e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/122-urban-good-life-in-montorgueil.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=3&hapos=803&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584182&all_sr_blocks=674542302_340086905_0_0_0&highlighted_blocks=674542302_340086905_0_0_0&matching_block_id=674542302_340086905_0_0_0&sr_pri_blocks=674542302_340086905_0_0_0__2034000&from=searchresults#hotelTmpl
CMG Boulevard de Charonne - Alexandre Dumas;;;7;11e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/107-charonne.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=4&hapos=804&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584182&all_sr_blocks=787202601_338280484_4_0_0&highlighted_blocks=787202601_338280484_4_0_0&matching_block_id=787202601_338280484_4_0_0&sr_pri_blocks=787202601_338280484_4_0_0__727746&from=searchresults#hotelTmpl
86 - Urban Charming Apartment;7,1;4.0;13;2e arr., Paris;;06-11-2022;07-01-2022;https://www.booking.com/hotel/fr/86-urban-charming-apartment.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=bb8632fca78bbfe9f9203ec71049535c&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-11&checkout=2022-07-01&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=5&hapos=805&sr_order=popularity&srpvid=79a28b07d28a020d&srepoch=1648584182&all_sr_blocks=550905303_340078358_0_0_0&highlighted_blocks=550905303_340078358_0_0_0&matching_block_id=550905303_340078358_0_0_0&sr_pri_blocks=550905303_340078358_0_0_0__1351625&from=searchresults#hotelTmpl
