name;grade;stars;prices;address;gps;link
Hôtel Magellan;8,9;3.0;290;17e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/ha-tel-magellan.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=10&hapos=260&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509826&all_sr_blocks=36790102_120196284_0_2_0%2C36790103_120196284_0_2_0&highlighted_blocks=36790102_120196284_0_2_0%2C36790103_120196284_0_2_0&matching_block_id=36790102_120196284_0_2_0&sr_pri_blocks=36790102_120196284_0_2_0__14476%2C36790103_120196284_0_2_0__14476&from=searchresults#hotelTmpl
Hôtel Mistral;8,8;3.0;407;14e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/mistral-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=11&hapos=261&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509826&all_sr_blocks=17199507_198520211_0_2_0%2C17199502_91909991_0_2_0&highlighted_blocks=17199507_198520211_0_2_0%2C17199502_91909991_0_2_0&matching_block_id=17199507_198520211_0_2_0&sr_pri_blocks=17199507_198520211_0_2_0__21664%2C17199502_91909991_0_2_0__19076&from=searchresults#hotelTmpl
Hôtel de Sévigné;8,6;3.0;470;16e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/de-sevigne-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=12&hapos=262&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509826&all_sr_blocks=4167715_216664441_0_0_0%2C4167715_216664441_0_0_0&highlighted_blocks=4167715_216664441_0_0_0%2C4167715_216664441_0_0_0&matching_block_id=4167715_216664441_0_0_0&sr_pri_blocks=4167715_216664441_0_0_0__23476%2C4167715_216664441_0_0_0__23476&from=searchresults#hotelTmpl
Oh la la ! Hotel Bar Paris Bastille;8,9;3.0;360;11e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/oh-la-la.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=13&hapos=263&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509826&all_sr_blocks=490499602_183466432_0_2_0%2C490499602_183466432_0_2_0&highlighted_blocks=490499602_183466432_0_2_0%2C490499602_183466432_0_2_0&matching_block_id=490499602_183466432_0_2_0&sr_pri_blocks=490499602_183466432_0_2_0__17976%2C490499602_183466432_0_2_0__17976&from=searchresults#hotelTmpl
L'Ouest Hotel;8,1;3.0;298;8e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/louesthotelparis.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=14&hapos=264&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509826&all_sr_blocks=5172702_276561820_0_2_0%2C5172702_276561820_0_2_0&highlighted_blocks=5172702_276561820_0_2_0%2C5172702_276561820_0_2_0&matching_block_id=5172702_276561820_0_2_0&sr_pri_blocks=5172702_276561820_0_2_0__14876%2C5172702_276561820_0_2_0__14876&from=searchresults#hotelTmpl
ibis Paris Gare De L'Est TGV;7,4;3.0;340;10e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/ibis-paris-gare-de-l-est.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=15&hapos=265&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509826&all_sr_blocks=54798704_246087261_2_2_0%2C54798704_246087261_2_2_0&highlighted_blocks=54798704_246087261_2_2_0%2C54798704_246087261_2_2_0&matching_block_id=54798704_246087261_2_2_0&sr_pri_blocks=54798704_246087261_2_2_0__17001%2C54798704_246087261_2_2_0__17001&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hôtel du Square d'Anvers;7,4;2.0;245;9e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/squaredanvers.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=16&hapos=266&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509826&all_sr_blocks=5026902_272445063_0_2_0%2C5026902_272445063_0_2_0&highlighted_blocks=5026902_272445063_0_2_0%2C5026902_272445063_0_2_0&matching_block_id=5026902_272445063_0_2_0&sr_pri_blocks=5026902_272445063_0_2_0__12226%2C5026902_272445063_0_2_0__12226&from=searchresults#hotelTmpl
JO&JOE Paris - Nation;8,3;;134;20e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/jo-amp-joe-paris-nation.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=17&hapos=267&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509826&all_sr_blocks=640069309_256435973_1_42_0%2C640069302_256435973_3_42_0&highlighted_blocks=640069309_256435973_1_42_0%2C640069302_256435973_3_42_0&matching_block_id=640069309_256435973_1_42_0&sr_pri_blocks=640069309_256435973_1_42_0__2916%2C640069302_256435973_3_42_0__10452&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Fabulous Grey;9,0;;280;16e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/fabulous-grey.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=18&hapos=268&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509826&all_sr_blocks=802956702_341616767_4_0_0&highlighted_blocks=802956702_341616767_4_0_0&matching_block_id=802956702_341616767_4_0_0&sr_pri_blocks=802956702_341616767_4_0_0__28000&from=searchresults#hotelTmpl
Hôtel Saint Roch;7,7;2.0;352;1er arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/ha-tel-saint-roch-paris1.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=19&hapos=269&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509826&all_sr_blocks=38092504_202920529_3_2_0%2C38092505_202920529_1_2_0&highlighted_blocks=38092504_202920529_3_2_0%2C38092505_202920529_1_2_0&matching_block_id=38092504_202920529_3_2_0&sr_pri_blocks=38092504_202920529_3_2_0__21239%2C38092505_202920529_1_2_0__13913&from=searchresults#hotelTmpl
ibis Styles Paris Nation Cours de Vincennes;8,1;3.0;334;12e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/ibis-styles-paris-nation-cour-de-vincennes.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=20&hapos=270&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509826&all_sr_blocks=5321108_333880396_1_1_0%2C5321106_333880396_2_1_0&highlighted_blocks=5321108_333880396_1_1_0%2C5321106_333880396_2_1_0&matching_block_id=5321108_333880396_1_1_0&sr_pri_blocks=5321108_333880396_1_1_0__16088%2C5321106_333880396_2_1_0__17276&from=searchresults#hotelTmpl
Hotel du Dragon;7,9;2.0;295;6e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/du-dragon-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=21&hapos=271&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509826&all_sr_blocks=24098702_206207526_0_2_0%2C24098702_206207526_0_2_0&highlighted_blocks=24098702_206207526_0_2_0%2C24098702_206207526_0_2_0&matching_block_id=24098702_206207526_0_2_0&sr_pri_blocks=24098702_206207526_0_2_0__14726%2C24098702_206207526_0_2_0__14726&from=searchresults#hotelTmpl
Pavillon Monceau;8,2;3.0;278;17e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/hotelpavillonmonceau.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=22&hapos=272&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509826&all_sr_blocks=5182516_338029931_0_2_0%2C5182516_338029931_0_2_0&highlighted_blocks=5182516_338029931_0_2_0%2C5182516_338029931_0_2_0&matching_block_id=5182516_338029931_0_2_0&sr_pri_blocks=5182516_338029931_0_2_0__13876%2C5182516_338029931_0_2_0__13876&from=searchresults#hotelTmpl
Hôtel Regina Louvre;9,0;5.0;933;1er arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/regina-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=23&hapos=273&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509826&all_sr_blocks=17730402_344237980_2_2_0%2C17730402_344237980_2_2_0&highlighted_blocks=17730402_344237980_2_2_0%2C17730402_344237980_2_2_0&matching_block_id=17730402_344237980_2_2_0&sr_pri_blocks=17730402_344237980_2_2_0__46650%2C17730402_344237980_2_2_0__46650&from=searchresults#hotelTmpl
Hotel Paris Bercy;5,9;1.0;156;12e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/paris-bercy-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=24&hapos=274&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509826&all_sr_blocks=48286403_215175702_0_0_0%2C48286403_215175702_0_0_0&highlighted_blocks=48286403_215175702_0_0_0%2C48286403_215175702_0_0_0&matching_block_id=48286403_215175702_0_0_0&sr_pri_blocks=48286403_215175702_0_0_0__7800%2C48286403_215175702_0_0_0__7800&from=searchresults#hotelTmpl
Hôtel Liège Strasbourg;7,1;2.0;265;10e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/liege-strasbourg.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=25&hapos=275&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509826&all_sr_blocks=5462801_199498834_0_2_0%2C5462801_199498834_0_2_0&highlighted_blocks=5462801_199498834_0_2_0%2C5462801_199498834_0_2_0&matching_block_id=5462801_199498834_0_2_0&sr_pri_blocks=5462801_199498834_0_2_0__13226%2C5462801_199498834_0_2_0__13226&from=searchresults#hotelTmpl
name;grade;stars;prices;address;gps;link
Hôtel Château Frontenac;8,6;4.0;586;8e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/chateau-frontenac.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=1&hapos=276&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509845&all_sr_blocks=5486109_267847604_2_2_0%2C5486109_267847604_2_2_0&highlighted_blocks=5486109_267847604_2_2_0%2C5486109_267847604_2_2_0&matching_block_id=5486109_267847604_2_2_0&sr_pri_blocks=5486109_267847604_2_2_0__29276%2C5486109_267847604_2_2_0__29276&from=searchresults#hotelTmpl
Modern Hotel;6,9;2.0;201;11e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/modernhotel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=2&hapos=277&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509845&all_sr_blocks=5015504_295839952_0_2_0%2C5015504_295839952_0_2_0&highlighted_blocks=5015504_295839952_0_2_0%2C5015504_295839952_0_2_0&matching_block_id=5015504_295839952_0_2_0&sr_pri_blocks=5015504_295839952_0_2_0__10026%2C5015504_295839952_0_2_0__10026&from=searchresults#hotelTmpl
Hotel de L'Empereur;8,5;3.0;376;7e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/de-l-empereir.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=3&hapos=278&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509845&all_sr_blocks=24147702_262816195_0_2_0%2C24147710_262816195_0_2_0&highlighted_blocks=24147702_262816195_0_2_0%2C24147710_262816195_0_2_0&matching_block_id=24147702_262816195_0_2_0&sr_pri_blocks=24147702_262816195_0_2_0__18276%2C24147710_262816195_0_2_0__19276&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Mercure Paris Montparnasse Raspail;8,4;4.0;390;14e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/raspail.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=4&hapos=279&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509845&all_sr_blocks=5719815_333880186_2_2_0%2C5719815_333880186_2_2_0&highlighted_blocks=5719815_333880186_2_2_0%2C5719815_333880186_2_2_0&matching_block_id=5719815_333880186_2_2_0&sr_pri_blocks=5719815_333880186_2_2_0__19476%2C5719815_333880186_2_2_0__19476&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel De La Poste;5,8;;113;18e arr., Paris;[48.8870221, 2.3478318];https://www.booking.com/hotel/fr/de-la-poste-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=5&hapos=280&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509845&all_sr_blocks=112992001_88551693_2_2_0%2C112992001_88551693_2_2_0&highlighted_blocks=112992001_88551693_2_2_0%2C112992001_88551693_2_2_0&matching_block_id=112992001_88551693_2_2_0&sr_pri_blocks=112992001_88551693_2_2_0__5655%2C112992001_88551693_2_2_0__5655&from=searchresults#hotelTmpl
Hôtel Mimosa;7,7;1.0;206;10e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/ha-tel-mimosa.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=6&hapos=281&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509845&all_sr_blocks=49726001_348351117_0_0_0%2C49726001_348351117_0_0_0&highlighted_blocks=49726001_348351117_0_0_0%2C49726001_348351117_0_0_0&matching_block_id=49726001_348351117_0_0_0&sr_pri_blocks=49726001_348351117_0_0_0__10280%2C49726001_348351117_0_0_0__10280&from=searchresults#hotelTmpl
Tingis Hôtel;7,6;;136;17e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/tingis.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=7&hapos=282&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509845&all_sr_blocks=5518003_93700090_0_0_0%2C5518003_93700090_0_0_0&highlighted_blocks=5518003_93700090_0_0_0%2C5518003_93700090_0_0_0&matching_block_id=5518003_93700090_0_0_0&sr_pri_blocks=5518003_93700090_0_0_0__6775%2C5518003_93700090_0_0_0__6775&from=searchresults#hotelTmpl
Maison Mère;9,2;4.0;450;9e arr., Paris;[6.1337777, 1.2259398];https://www.booking.com/hotel/fr/maison-mere.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=fe583fd9d2072cf7f79296083ac9fb07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-11&checkout=2022-05-12&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=8&hapos=283&sr_order=popularity&srpvid=f935a4236e88018a&srepoch=1648509845&all_sr_blocks=633166702_330098610_2_0_0%2C633166702_330098610_2_0_0&highlighted_blocks=633166702_330098610_2_0_0%2C633166702_330098610_2_0_0&matching_block_id=633166702_330098610_2_0_0&sr_pri_blocks=633166702_330098610_2_0_0__22476%2C633166702_330098610_2_0_0__22476&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
