;name;grade;stars;prices;address;gps;start_date;end_date;link
2721;Hotel Elysée Etoile;8,0;2.0;265;17e arr., Paris;[6.1337777, 1.2259398];07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/elysee-etoile.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=21&hapos=446&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583772&all_sr_blocks=2268602_289833265_2_2_0%2C2268602_289833265_2_2_0&highlighted_blocks=2268602_289833265_2_2_0%2C2268602_289833265_2_2_0&matching_block_id=2268602_289833265_2_2_0&sr_pri_blocks=2268602_289833265_2_2_0__13226%2C2268602_289833265_2_2_0__13226&from=searchresults#hotelTmpl
2722;Hôtel Da Vinci & Spa;8,7;4.0;448;6e arr., Paris;[6.1337777, 1.2259398];07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/da-vinci.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=22&hapos=447&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583772&all_sr_blocks=104173310_301645504_2_2_0%2C104173310_301645504_2_2_0&highlighted_blocks=104173310_301645504_2_2_0%2C104173310_301645504_2_2_0&matching_block_id=104173310_301645504_2_2_0&sr_pri_blocks=104173310_301645504_2_2_0__22376%2C104173310_301645504_2_2_0__22376&from=searchresults#hotelTmpl
2723;Hotel Atelier Vavin;7,0;3.0;238;6e arr., Paris;[6.1337777, 1.2259398];07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/atelier-saint-germain.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=23&hapos=448&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583772&all_sr_blocks=5162702_279674506_0_2_0%2C5162702_279674506_0_2_0&highlighted_blocks=5162702_279674506_0_2_0%2C5162702_279674506_0_2_0&matching_block_id=5162702_279674506_0_2_0&sr_pri_blocks=5162702_279674506_0_2_0__11876%2C5162702_279674506_0_2_0__11876&from=searchresults#hotelTmpl
2724;Hôtel Du Lion;8,6;2.0;184;14e arr., Paris;[6.1337777, 1.2259398];07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/du-lion.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=24&hapos=449&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583772&all_sr_blocks=27578404_99524860_0_2_0%2C27578403_99524860_0_2_0&highlighted_blocks=27578404_99524860_0_2_0%2C27578403_99524860_0_2_0&matching_block_id=27578404_99524860_0_2_0&sr_pri_blocks=27578404_99524860_0_2_0__11120%2C27578403_99524860_0_2_0__7300&from=searchresults#hotelTmpl
2725;Hôtel Joe M;8,5;3.0;268;9e arr., Paris;[6.1337777, 1.2259398];07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/centre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=25&hapos=450&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583772&all_sr_blocks=5004506_203674327_0_2_0%2C5004506_203674327_0_2_0&highlighted_blocks=5004506_203674327_0_2_0%2C5004506_203674327_0_2_0&matching_block_id=5004506_203674327_0_2_0&sr_pri_blocks=5004506_203674327_0_2_0__13376%2C5004506_203674327_0_2_0__13376&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
2726;name;grade;stars;prices;address;gps;start_date;end_date;link
2727;Hôtel Joe M;8,5;3.0;268;9e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/centre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=1&hapos=451&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=5004506_203674327_0_2_0%2C5004506_203674327_0_2_0&highlighted_blocks=5004506_203674327_0_2_0%2C5004506_203674327_0_2_0&matching_block_id=5004506_203674327_0_2_0&sr_pri_blocks=5004506_203674327_0_2_0__13376%2C5004506_203674327_0_2_0__13376&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
2728;Hotel des Grands Boulevards;9,1;4.0;522;2e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/des-grands-boulevards.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=2&hapos=452&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=275740302_285720939_2_2_0%2C275740302_285720939_2_2_0&highlighted_blocks=275740302_285720939_2_2_0%2C275740302_285720939_2_2_0&matching_block_id=275740302_285720939_2_2_0&sr_pri_blocks=275740302_285720939_2_2_0__26076%2C275740302_285720939_2_2_0__26076&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
2729;Hôtel Baudelaire Opéra;8,1;3.0;360;2e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/baudelaire-opera.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=3&hapos=453&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=5798802_344330244_0_2_0%2C5798802_344330244_0_2_0&highlighted_blocks=5798802_344330244_0_2_0%2C5798802_344330244_0_2_0&matching_block_id=5798802_344330244_0_2_0&sr_pri_blocks=5798802_344330244_0_2_0__17976%2C5798802_344330244_0_2_0__17976&from=searchresults#hotelTmpl
2730;Hôtel Vic Eiffel;9,0;3.0;234;15e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/ha-tel-vic-eiffel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=4&hapos=454&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=77134502_88551587_0_2_0%2C77134502_88551587_0_2_0&highlighted_blocks=77134502_88551587_0_2_0%2C77134502_88551587_0_2_0&matching_block_id=77134502_88551587_0_2_0&sr_pri_blocks=77134502_88551587_0_2_0__11722%2C77134502_88551587_0_2_0__11722&from=searchresults#hotelTmpl
2731;Le Montclair Montmartre by River;7,4;;104;18e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/le-montclair-montmartre.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=5&hapos=455&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=88211707_91941435_0_0_0%2C88211705_91941435_0_0_0&highlighted_blocks=88211707_91941435_0_0_0%2C88211705_91941435_0_0_0&matching_block_id=88211707_91941435_0_0_0&sr_pri_blocks=88211707_91941435_0_0_0__2332%2C88211705_91941435_0_0_0__8019&from=searchresults#hotelTmpl
2732;Hotel Le Richemont;8,2;3.0;184;13e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/residencerichemont.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=6&hapos=456&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=16128_88551043_0_2_0%2C16128_88551043_0_2_0&highlighted_blocks=16128_88551043_0_2_0%2C16128_88551043_0_2_0&matching_block_id=16128_88551043_0_2_0&sr_pri_blocks=16128_88551043_0_2_0__9211%2C16128_88551043_0_2_0__9211&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
2733;Hôtel Du Brésil;7,5;2.0;243;5e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/du-bresil-75005-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=7&hapos=457&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=25647601_329429375_0_2_0%2C25647601_329429375_0_2_0&highlighted_blocks=25647601_329429375_0_2_0%2C25647601_329429375_0_2_0&matching_block_id=25647601_329429375_0_2_0&sr_pri_blocks=25647601_329429375_0_2_0__12126%2C25647601_329429375_0_2_0__12126&from=searchresults#hotelTmpl
2734;Hôtel de Varenne;8,5;4.0;386;7e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/de-varenne-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=8&hapos=458&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=112465801_348569593_2_2_0%2C112465801_348569593_2_2_0&highlighted_blocks=112465801_348569593_2_2_0%2C112465801_348569593_2_2_0&matching_block_id=112465801_348569593_2_2_0&sr_pri_blocks=112465801_348569593_2_2_0__19296%2C112465801_348569593_2_2_0__19296&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
2735;Hotel de L'Empereur;8,5;3.0;316;7e arr., Paris;[6.1337777, 1.2259398];07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/de-l-empereir.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=9&hapos=459&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=24147702_262816195_0_2_0%2C24147710_262816195_0_2_0&highlighted_blocks=24147702_262816195_0_2_0%2C24147710_262816195_0_2_0&matching_block_id=24147702_262816195_0_2_0&sr_pri_blocks=24147702_262816195_0_2_0__15276%2C24147710_262816195_0_2_0__16276&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
2736;Renaissance Paris Arc de Triomphe Hotel;8,6;5.0;679;17e arr., Paris;[6.1337777, 1.2259398];07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/renaissance-paris-arc-de-triomphe.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=10&hapos=460&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=18309005_278186781_0_42_0%2C18309005_278186781_0_42_0&highlighted_blocks=18309005_278186781_0_42_0%2C18309005_278186781_0_42_0&matching_block_id=18309005_278186781_0_42_0&sr_pri_blocks=18309005_278186781_0_42_0__33960%2C18309005_278186781_0_42_0__33960&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
2737;Mercure Paris Gare de l'Est;8,1;3.0;200;10e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/mercure-paris-boulevard-magenta.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=11&hapos=461&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=5949302_333879804_2_2_0%2C5949301_333879804_2_2_0&highlighted_blocks=5949302_333879804_2_2_0%2C5949301_333879804_2_2_0&matching_block_id=5949302_333879804_2_2_0&sr_pri_blocks=5949302_333879804_2_2_0__9976%2C5949301_333879804_2_2_0__9976&from=searchresults#hotelTmpl
2738;The Hoxton, Paris;8,8;;598;2e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/the-hoxton-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=12&hapos=462&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=257353001_262904535_0_0_0%2C257353001_262904535_0_0_0&highlighted_blocks=257353001_262904535_0_0_0%2C257353001_262904535_0_0_0&matching_block_id=257353001_262904535_0_0_0&sr_pri_blocks=257353001_262904535_0_0_0__29900%2C257353001_262904535_0_0_0__29900&from=searchresults#hotelTmpl
2739;Le Grey Hotel;9,0;4.0;326;9e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/grey.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=13&hapos=463&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=41283202_94459884_0_42_0%2C41283202_94459884_0_42_0&highlighted_blocks=41283202_94459884_0_42_0%2C41283202_94459884_0_42_0&matching_block_id=41283202_94459884_0_42_0&sr_pri_blocks=41283202_94459884_0_42_0__16293%2C41283202_94459884_0_42_0__16293&from=searchresults#hotelTmpl
2740;1K Paris;8,0;4.0;392;3e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/1-k-hotel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=14&hapos=464&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=4470210_278464532_0_42_0%2C4470210_278464532_0_42_0&highlighted_blocks=4470210_278464532_0_42_0%2C4470210_278464532_0_42_0&matching_block_id=4470210_278464532_0_42_0&sr_pri_blocks=4470210_278464532_0_42_0__19576%2C4470210_278464532_0_42_0__19576&from=searchresults#hotelTmpl
2741;My Home In Paris;9,2;4.0;422;11e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/my-home-in-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=15&hapos=465&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=154697204_237187461_0_2_0%2C154697204_237187461_0_2_0&highlighted_blocks=154697204_237187461_0_2_0%2C154697204_237187461_0_2_0&matching_block_id=154697204_237187461_0_2_0&sr_pri_blocks=154697204_237187461_0_2_0__21076%2C154697204_237187461_0_2_0__21076&from=searchresults#hotelTmpl
2742;Le Robinet d'Or;8,9;3.0;308;10e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/le-robinet-d-or.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=16&hapos=466&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=38731902_278565510_0_2_0%2C38731902_278565510_0_2_0&highlighted_blocks=38731902_278565510_0_2_0%2C38731902_278565510_0_2_0&matching_block_id=38731902_278565510_0_2_0&sr_pri_blocks=38731902_278565510_0_2_0__15376%2C38731902_278565510_0_2_0__15376&from=searchresults#hotelTmpl
2743;Platine Hotel;8,4;4.0;332;15e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/platine-hotel.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=17&hapos=467&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=32923401_185377840_2_2_0%2C32923401_185377840_2_2_0&highlighted_blocks=32923401_185377840_2_2_0%2C32923401_185377840_2_2_0&matching_block_id=32923401_185377840_2_2_0&sr_pri_blocks=32923401_185377840_2_2_0__16576%2C32923401_185377840_2_2_0__16576&from=searchresults#hotelTmpl
2744;Les Rives de Notre-Dame;8,8;4.0;472;5e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/les-rives-de-notre-dame.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=18&hapos=468&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=18402201_336353441_0_2_0%2C18402201_336353441_0_2_0&highlighted_blocks=18402201_336353441_0_2_0%2C18402201_336353441_0_2_0&matching_block_id=18402201_336353441_0_2_0&sr_pri_blocks=18402201_336353441_0_2_0__23576%2C18402201_336353441_0_2_0__23576&from=searchresults#hotelTmpl
2745;Hotel Splendid;7,8;3.0;309;15e arr., Paris;;07-11-2022;08-01-2022;https://www.booking.com/hotel/fr/splendid-paris.fr.html?label=gen173nr-1FCAEoggI46AdIM1gEaE2IAQGYAQ24ARfIAQzYAQHoAQH4AQuIAgGoAgO4Arf4yJEGwAIB0gIkNmMwYWYwNGUtNGY3Ni00ZTk3LThjOGUtZWQ0OTEwMDZkZGMw2AIG4AIB&sid=dfbb00ed41d5d70a1bf6adbad54ea432&aid=304142&ucfs=1&arphpl=1&checkin=2022-08-01&checkout=2022-08-02&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=2&group_children=2&req_children=2&age=5&req_age=5&age=9&req_age=9&hpos=19&hapos=469&sr_order=popularity&srpvid=c84b8b1e0476000b&srepoch=1648583798&all_sr_blocks=253692006_326764445_3_2_0%2C253692001_326764445_1_2_0&highlighted_blocks=253692006_326764445_3_2_0%2C253692001_326764445_1_2_0&matching_block_id=253692006_326764445_3_2_0&sr_pri_blocks=253692006_326764445_3_2_0__20064%2C253692001_326764445_1_2_0__10788&from=searchresults#hotelTmpl
